tid,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9
15027,0.36619335974856493,0.06267824504435648,0.9246780088274869,0.3777201035717206,0.04875896869883023,0.30900904852637034,0.19050084287637525,0.47416882418465967,0.16984231142527406,0.2795066936100953
16113,0.19691872480953598,0.7207154445772813,0.6944442951338398,0.6390175990673207,0.9366703049360355,0.9997260716622676,0.686501884522221,0.15886713180822343,0.06304254672731024,0.36289662151560753
16122,0.9385799703944774,0.11345822746272005,0.2074895407463252,0.2552693553392078,0.8690775398100621,0.8234989240156112,0.31828790599689916,0.05846225221833368,0.8878888873402611,0.5109364251782589
13515,0.35520421045060413,0.8957444272364266,0.1423135560189901,0.24389797245989964,0.11980881353060335,0.7547303932108635,0.7725019239256294,0.31880129194988827,0.3752678389132075,0.016830803062937494
15073,0.13118646655689403,0.5876379411298208,0.9147333470578548,0.04471224451972711,0.5143916005120421,0.6914397243676093,0.9455239364245283,0.5236366603209495,0.6967009191496367,0.2858300073474306
14052,0.029625169546691033,0.637719204133513,0.6289035070383198,0.7328236489317757,0.27425835725429915,0.3674804084902288,0.7156626913922931,0.826770388357956,0.7497739936342487,0.2701469577467983
15086,0.4516650077531362,0.3438665952641061,0.5424157568920964,0.6664857632045317,0.19629293723303975,0.29434794301678047,0.18804638079032032,0.24617076729861342,0.32754337243321163,0.9167355684721913
15615,0.8293463442793056,0.9989474765955229,0.033223420894998856,0.4331481801194088,0.02966851360638556,0.22280093465416995,0.020865863144700514,0.0742954257590307,0.15133690030337965,0.46502065005845905
15620,0.10044669617586666,0.7625199557566354,0.3406139120264736,0.9724576895863573,0.5982992310026091,0.3205160750021274,0.5767654471778277,0.23558355426862354,0.7746492518493168,0.3673279630217957
13586,0.37383161550105737,0.0015735102027285564,0.4321131944545188,0.28973734835835885,0.14814492537815716,0.8423157812407476,0.9886399525043713,0.24328817690674087,0.3047578531527816,0.09926918959777242
14113,0.7097175090331497,0.029285021660124144,0.9024129091958506,0.5019863221750293,0.469603034348007,0.12841789614032684,0.2645045304366671,0.5312848089235094,0.41154871380081526,0.9729539627203895
16254,0.032337839694228654,0.785630104099363,0.9031014881499936,0.8027374691218246,0.763687727368667,0.852907662906722,0.8032486627196843,0.5279858678737238,0.3208958475086858,0.9700314908022276
16309,0.5136165078668805,0.1501599975535517,0.4751886725870259,0.5069307080861029,0.8250493612165242,0.6911304378731028,0.24027479287432973,0.047613321963268174,0.5564888492355139,0.8506773387097222
13693,0.8325755412851714,0.20336100340931818,0.33157318970666916,0.8048335868400799,0.7680584712634837,0.10299403602768586,0.7705726089937908,0.889680592428779,0.6594801105077868,0.7473294862262304
15266,0.13152330095541065,0.14839550813020752,0.7993240741013786,0.37002164944755567,0.01959407172483907,0.4869239459016992,0.2552764707582533,0.04442710121761284,0.5564096398458865,0.9541839575977196
16351,0.4766421582440491,0.2621507924263764,0.42077083665655746,0.3974233474316162,0.26428319039076653,0.9906293696576693,0.9275603323680326,0.9226193411300594,0.5761382387021602,0.943595069986654
14269,0.5647954359250346,0.9534560991799433,0.0951657891939135,0.34718181286072336,0.20643016046863505,0.8445531965282963,0.5227496674701388,0.3815140954488869,0.3866182375389675,0.15188251945821662
15827,0.9165210970816643,0.4329853512041736,0.39681735633042026,0.5365823684190447,0.3151882236084854,0.9855253324889318,0.5724931555542006,0.16164558657805872,0.7782178886543125,0.16117628437876996
16362,0.24286275165563187,0.24531678254010014,0.7600188204273733,0.4032829014809085,0.4764211311743378,0.08129346918839919,0.6032596133094494,0.302554435129617,0.1830624902282847,0.4594764843640585
15846,0.9077497259660683,0.5968153092141891,0.965304422324744,0.3852284924863314,0.020483247156456885,0.6113440795942517,0.9613827530276516,0.895896950005599,0.33253885419895357,0.10624664616238444
15324,0.750304420917914,0.5122225515554661,0.6592233861555747,0.8002028494741695,0.15170939335870048,0.1357153141369405,0.5579532502565447,0.002479186567262426,0.07447425823064313,0.606469764656904
16396,0.779595676085553,0.18286224883216806,0.3379846504772107,0.24481786825504304,0.31053664307121254,0.6386779076550507,0.3464081445687325,0.6878829848604653,0.11698721230147213,0.7872489470299479
15334,0.5780282392902362,0.3745361509008329,0.12958665246947854,0.6146013838622586,0.9749018538016361,0.4301419324581849,0.5572373350788037,0.8429646335234855,0.297059013882531,0.26373520457358923
16409,0.13250192208765732,0.8582289960168212,0.1784733433244553,0.829952971456769,0.12543595458947843,0.15585922590295243,0.6431095556757894,0.8154596506697179,0.739798095993617,0.7593528198717919
13789,0.07872993950583318,0.3551357357611352,0.807148929824028,0.18781226571634135,0.3932035811393074,0.8112710326337603,0.49860914644850196,0.11624193522345538,0.6673747807862843,0.5829891567418449
15354,0.42810245088989163,0.332213617500981,0.100228016948814,0.006774693875915561,0.9254369796165846,0.27700641012369753,0.25017930640817954,0.31649455074125576,0.9511151121379336,0.6797277899851251
16433,0.11638178687790735,0.9712342138628186,0.6594963261864394,0.5864475056777957,0.24165236436725368,0.9737806590447349,0.32743694677449775,0.3783885468831959,0.1041642891886031,0.7949235727658723
15389,0.2486987248558744,0.11292023274036889,0.28244874864523395,0.49618884570235733,0.07788807718424828,0.07060532989127788,0.4418970740248044,0.37690171439744147,0.7907660796624932,0.7745883946423656
15925,0.7568750278532503,0.292084136022864,0.8071808126604489,0.4911332154974666,0.6312977922639565,0.980646934281642,0.49819454849514955,0.22561882010257273,0.4120956719672345,0.08425437069607422
15402,0.4813152022259054,0.5116927709781308,0.2882486491559305,0.793590027830571,0.3898044591577555,0.07790739584406214,0.20819442746857342,0.6476412833686904,0.23753618810520116,0.17857652037598182
16482,0.9756207635055145,0.728514980941452,0.1737228400677715,0.7077980494701248,0.17478774230559968,0.33993581737229017,0.43654011498072043,0.7613988926464569,0.1669208228065252,0.28649959252977597
15410,0.7024100678735293,0.08659452608909346,0.6378710090223253,0.2226764022862252,0.8110525193630436,0.6998633420169116,0.7804386876824089,0.8698444672992627,0.17663126269869045,0.29928453884330897
15946,0.6131721485795585,0.46580368741920486,0.7959323947474838,0.5971457066316431,0.41108471340051367,0.37755643776731396,0.8003343203410632,0.1280659169092664,0.7802294783430519,0.04849491365613423
13865,0.3301507235303863,0.9883317533349136,0.8216528528596946,0.23482295396019315,0.8846315256858793,0.5082409556485792,0.974810511365068,0.7473158799346171,0.7425345984825412,0.8174830606533005
16506,0.3070302195774789,0.23284591149238776,0.7217872816039425,0.981424564493888,0.033601154421017965,0.02331035244723434,0.9494854765698393,0.419180543349452,0.8843183071201737,0.6858188475854189
13388,0.29216425015125125,0.24643242474166283,0.8332397404640546,0.23769236533378268,0.5762955886132969,0.5711910735027296,0.47151614725749447,0.3111916274954727,0.518190391483883,0.17411679837296845
13911,0.26784041257212554,0.9368837651560964,0.6590048287835101,0.5760030964015685,0.7588015904560459,0.8116076587910778,0.3812926484948833,0.6710151496520963,0.18935408079144145,0.7825125606233052
16010,0.09337371807474337,0.8208138027123367,0.9232816899516312,0.7868627498437404,0.27412575281033147,0.9570963165895295,0.7523374543986155,0.6321493149652263,0.3749392096401021,0.03976455043072702
13913,0.2027809410448551,0.8081739427483741,0.27625825598754217,0.1326739135109306,0.5047751825547964,0.512863289852932,0.03466082109338264,0.8607781386952783,0.35036441054135525,0.021368787339076767
14949,0.9793752800724786,0.051309450344744545,0.6342677126035963,0.9303407462403188,0.10894845929559016,0.864710927324639,0.4909441683248441,0.4450637828485837,0.28535000295021984,0.53309912542471
13392,0.6244053972942529,0.3923665159672298,0.9047451741381933,0.8135261469027265,0.5504936246014771,0.5664053049297305,0.245591278230744,0.11302132764161732,0.07758280951941332,0.8163262472946071
13915,0.7058044883670275,0.8968719849147897,0.9894915076206319,0.29722881488386355,0.055701056779868696,0.4814375309802871,0.5878858587026101,0.3798807202972294,0.2249509594989052,0.6453849352887558
14951,0.06353757500034052,0.8558228009682098,0.5155870768145098,0.8548532404243183,0.92247178780053,0.10562180747663452,0.4075169496237149,0.8383350423770273,0.5815529015587664,0.46721613490352276
15478,0.23327601196681957,0.8805579683549783,0.5693112961946118,0.6153313250341949,0.750279848153519,0.4102466165993147,0.013774051595706438,0.28955809155430035,0.8841625662762779,0.6666664115907496
15499,0.5619819445954534,0.07810005895688676,0.5116718410455425,0.7228084666075597,0.22875723995006836,0.1789693825924541,0.055517479767962064,0.6751610166676495,0.6927267123624881,0.888832446518009
14975,0.8465650250823124,0.12872203705966245,0.5014692571789727,0.5968197275310527,0.10941755733926262,0.9870785774568537,0.7185051354299228,0.05848220279484373,0.16122813205136122,0.6654925246813542
15502,0.8048524613127597,0.11160748173961643,0.6664031046236573,0.08037161040548202,0.11608889468568606,0.3940902218375708,0.385474292767935,0.5198286859206925,0.43722829314453737,0.865961181492948
13943,0.0224890955886361,0.9517116705621858,0.13295595985891107,0.42446074428610425,0.08881204324225722,0.5125002496912469,0.7418246784331991,0.7324765503953489,0.3078414465339736,0.6457469066697608
14978,0.8503326076804536,0.7404860705581525,0.45546484727177017,0.6340598468240463,0.024120875757140503,0.6698077916696534,0.7203989822015497,0.8643335964441776,0.9038235115395472,0.09577289726524418
13427,0.06276141514311584,0.2995679330661323,0.3851321465752119,0.869230882049647,0.3965007295795322,0.6267387759494201,0.6636793859775193,0.6212216383845937,0.3889551569409335,0.05047371479616025
13949,0.4649090552580095,0.36092345984832286,0.15925330680614447,0.23017178989043252,0.9447506732822532,0.5789508514289018,0.39138264375997733,0.37909766023345004,0.259676121335646,0.025648147979425273
13439,0.6679662171252844,0.32829018589394576,0.32923303371032064,0.7252000110882852,0.42194768903836755,0.4781205434941298,0.6751763961404013,0.05151465283504775,0.9277085910852704,0.04882120404510604
13467,0.1833877981863813,0.26901454260446533,0.34369910344257915,0.9855143309028164,0.8945067563120351,0.5529213017781667,0.5688690625521763,0.48372067585519474,0.23187874277635234,0.3668994979324718
13990,0.9362472837356257,0.49495333302800315,0.5213147600973348,0.6570698014982371,0.19330783265172702,0.8840223191397868,0.023889646856855906,0.6555639418788786,0.47344374785805143,0.27833526803241226
15024,0.9919829063442386,0.7327162724167907,0.5092419089654884,0.818128912184605,0.20943290176617635,0.3605972996064283,0.6869639356957389,0.8313586391020005,0.7780754738537901,0.6509253192637812
15035,0.18451798530143126,0.7584478603632204,0.3866124166996546,0.26006466218261914,0.10772652856097753,0.22623596564668824,0.8085419606189774,0.5093614793565857,0.35053540950246975,0.43501294270657365
15570,0.6616328446873462,0.02620682378005379,0.3058219874683178,0.3970327109270373,0.17796162284143058,0.15051922062669665,0.04240284300247066,0.018968742327517663,0.6592648023527022,0.7775402589629085
16106,0.9954777315192986,0.9313052104422713,0.7630364334655825,0.7429974084727948,0.9725236634903359,0.6244336479906221,0.10250132859110928,0.06104777596967603,0.031175969651880964,0.11306803176911673
13513,0.972555887665135,0.16284632893883177,0.4826450222450416,0.36205332936997503,0.22487519506887332,0.6118868127044197,0.8086706516498443,0.8040041511405556,0.3832807046595913,0.2775507885452918
14036,0.7687547368740955,0.1419303080523796,0.7202860910514449,0.6310389530476928,0.6750259678348127,0.7915706857112831,0.4724055584800487,0.4148506126254655,0.2907548939387061,0.5417092497002786
15071,0.0013289241972606058,0.9883592055484485,0.6729898356099079,0.14702936636816555,0.4225087691905334,0.05188245916734813,0.14083020483624797,0.20009887621906974,0.6083629766087226,0.4059310263669518
15600,0.5118242675553996,0.5078550285220881,0.7240438847255711,0.3480623347284154,0.8593178229043559,0.060079087232708384,0.0905842439649146,0.37260451976906295,0.3569837767926084,0.4647343590437931
14043,0.3745262570106943,0.11233161911145795,0.18903221162227735,0.1746336069670652,0.12685783276572604,0.6607948721038635,0.5281992437564091,0.18739526689302644,0.5953884674366174,0.13254583401256603
16141,0.3647468811145407,0.9154494844499785,0.8032261090623745,0.7370915165560943,0.05514722068985278,0.006557043690347153,0.24092354628998158,0.5372384137355183,0.17066829190590493,0.7627156803156675
13535,0.5000100116345565,0.5394830439830473,0.41152069127560054,0.10991339278808931,0.916868727788461,0.6225327885520426,0.7892165415908569,0.6785209379306556,0.2737946245816514,0.29697643970541143
13550,0.13097397098307384,0.09656655154342608,0.8816993228256248,0.06280723168490454,0.08736250253894373,0.02178491772142188,0.6276447809374841,0.6429857380673678,0.09526284128787543,0.37163666186739597
14081,0.6477463632434727,0.733158679258079,0.129199007270433,0.6719215984818138,0.29697019125830515,0.12933994281129402,0.8612152152279506,0.836908896836489,0.23124199743546447,0.7973228852577712
15640,0.4197230140435262,0.6289799716058639,0.5096079507443159,0.26017589303904576,0.4834304308809346,0.2929731287885342,0.7494359700792627,0.6889394168816562,0.4068846432831339,0.22566828866784538
16175,0.04039864930071979,0.7235766552384789,0.581742902612925,0.6846875356938564,0.4737920330401204,0.557095469261773,0.3408218033537417,0.5785000083283438,0.05017203896422462,0.39404974843631624
14089,0.355735294808881,0.3327412824256484,0.9078733786525135,0.7001833096338137,0.3895149007848542,0.7886949503204012,0.818424102813852,0.7292229106732185,0.43060897731185077,0.8247677637685191
15647,0.09666236918775961,0.9353202242950203,0.1393362512972004,0.6602781635974919,0.09499983997242989,0.19422406344551857,0.7877470223734764,0.5460460427659574,0.6793215273336086,0.46660423324606304
13571,0.37392223006210035,0.6049238691822755,0.21966897945395603,0.8482916592767864,0.11294163906150179,0.1778144193987352,0.5124147511821083,0.8416493501594756,0.963235600026366,0.42105664760526096
13601,0.07108011262235703,0.4153498509240088,0.4171033806133674,0.13706932141033856,0.5484545247858431,0.8480835071131523,0.7271517590024826,0.47438542216983715,0.12979710002159806,0.8110229110606517
14129,0.7740097975884304,0.3408565970182804,0.3828457892009761,0.7745895700487231,0.7160506462725253,0.6955881197562229,0.6410629091593528,0.2737444952681818,0.38946795091986,0.2498918261502292
15684,0.5901064502381257,0.5896212043092341,0.9004541637748172,0.7604197179817856,0.37692925826413193,0.3416831684597722,0.331668132025118,0.34793388376976386,0.54373344161129,0.10804683835018247
13602,0.5612655016111585,0.24411073833382246,0.978067805156201,0.940389508755458,0.19371615143888588,0.5858230554241716,0.7161032947038963,0.5665954196158225,0.9943429974283003,0.7103413895310909
16220,0.0672622822136616,0.6085161580208399,0.9837806226878528,0.4364060511547313,0.16264276491141705,0.7199315702442864,0.9340359795226757,0.3401211043821456,0.8895930812087305,0.7908348928490956
15173,0.2893071594032228,0.9018687095633926,0.3163387980360546,0.7167434977321799,0.25199083032499126,0.6127887558273566,0.6495955877547227,0.6182665165589488,0.5862403943139574,0.7775797593265262
14153,0.5742074546373752,0.5854101111535218,0.1585400996061297,0.0375234193603633,0.5074779110284093,0.6691267837318963,0.5617153030513922,0.8475424072997713,0.9180088098090102,0.39890878144228614
15185,0.6723038030040025,0.92029987821096,0.13531034339441872,0.6997896087031382,0.9187035079787216,0.02629982579623813,0.6538860537159323,0.3997323760884285,0.4621531503244283,0.9143213777709883
13631,0.9769185055897,0.05620153641575598,0.06965311539330321,0.7592510626496002,0.26564520142074466,0.37935962379288213,0.20173317610791708,0.2797276796393069,0.05939323387173223,0.31320805169225885
14159,0.4548503705628807,0.9627398366761791,0.9371657119168623,0.2565317980340589,0.9636535911958951,0.4080432032131929,0.6572269943250855,0.2949128855985511,0.8977472106514505,0.9956143954996731
15746,0.4609220834031249,0.9275130497940797,0.8764483086690318,0.47373692365360076,0.8438544053148959,0.31246756341912485,0.2701534616628851,0.5016252062128287,0.06415786530716305,0.919488972220234
13671,0.24809715669666565,0.6540473636836635,0.37838365544808483,0.9441765517802931,0.7077564582595647,0.4881048548610083,0.9130826123132854,0.7406767436441425,0.4369538720085745,0.3453482104586525
14201,0.8275050701250406,0.024084346526621836,0.2854898943251817,0.5433208540442477,0.9249473317460655,0.7729198482231355,0.3719176630511337,0.22029333841743404,0.04225163567300039,0.8313693509321822
15226,0.24432372559879922,0.5735229240873858,0.36193770137108494,0.5211332653139008,0.518655808704326,0.8591522651909769,0.7734104346140436,0.9324615747122814,0.10680655739348277,0.18280084916716688
16297,0.7805423361608973,0.0494731265640419,0.5413702216585523,0.2178918859791532,0.4993063487174896,0.023104042731610708,0.5507726938337694,0.9170482848588329,0.27038723909176543,0.17924774637703667
16348,0.7300528514996429,0.5468701310427201,0.22623998972906545,0.26402573021180487,0.9629836336047293,0.5795239360444134,0.30292531641934495,0.37188440066019157,0.37255762753416255,0.618609059852325
16355,0.07115490199567465,0.6895110882092632,0.34779776662436124,0.3949285360490832,0.8773064410822103,0.5338822117637203,0.813982978251819,0.3170946718776061,0.17669292730485275,0.746771968715867
16358,0.9150804260851855,0.30393489428933285,0.34991491263515717,0.9260848937168119,0.7199732749613393,0.833716128272744,0.6047861854188014,0.13053993216766768,0.0786427057320872,0.4364953891362975
15304,0.13195742516767883,0.7371588152248485,0.34527974066645617,0.8003070192885191,0.6327735465874283,0.2706517932645983,0.07072313953437359,0.6010950303528271,0.7576748711584234,0.614915966528224
16374,0.7306596736553773,0.1265580908934567,0.6358049943680986,0.44002225649958615,0.9481120859385122,0.36981835222642023,0.09416045941439144,0.058249801140567325,0.6762455219050396,0.5671195233083599
15842,0.9556148733977889,0.5636559909553572,0.5103910107011731,0.8771598904863661,0.839770810659912,0.5895923795322818,0.0668288842458753,0.6733644861397199,0.24139981760024953,0.5611565487364357
16379,0.6118846931901711,0.45226640663674733,0.44703977050406896,0.49033843629144935,0.5428358342974247,0.43333561364973383,0.5242807305743743,0.24578867585089992,0.8512657845100055,0.9996401392989215
16380,0.2897003167526099,0.2963826128685352,0.831538825427956,0.15711368220988897,0.5508241402766333,0.39659755316064227,0.7153513511439787,0.9153701158385552,0.5103822983425237,0.07196640554821576
15855,0.8784503833440128,0.1836942994380546,0.1691846696607905,0.57872352339432,0.8624634376579042,0.9869502128458251,0.6516079470538514,0.7732990853558672,0.9390824272788358,0.06574934648218633
16426,0.569560819622593,0.6143004668393994,0.4418425551088778,0.6606081049289466,0.11568721217601685,0.6172213492969195,0.675716017565337,0.15518962735120445,0.37047787516080255,0.20285620600742493
14327,0.8895770049987762,0.4427318757073394,0.26070216300760596,0.7559956745049184,0.6193185805278678,0.018332561650078683,0.9825733228247993,0.23703086897450354,0.8970241687588982,0.7688480288447395
15357,0.04251344588129913,0.9395142010954715,0.5821173511243998,0.3243772471975036,0.8414561734146806,0.33027953264158394,0.34722314504578533,0.5054466712898319,0.15031311623511778,0.5121923364939835
14333,0.34996669600590424,0.5734711888813252,0.2357496826001061,0.019646830238549406,0.0984679426032542,0.04260739685286019,0.010852220857554662,0.2552239436895919,0.8156958024649933,0.16531284300707094
15915,0.8736302244309929,0.8685440325001137,0.041865321879453354,0.26083759515016847,0.4936020470797129,0.21314414287051675,0.9783286740818129,0.4219135982883847,0.455544458567973,0.13294561569388785
16459,0.49899172387459645,0.46406070939873956,0.47421838895174584,0.5323160534163562,0.07388404347984368,0.6607254770793881,0.009419484614469287,0.9348394891087148,0.1443582116992248,0.2798721909749351
14364,0.556337129486264,0.16596229261130702,0.5855427602161063,0.3775357504549981,0.30167124761262865,0.9286084863583898,0.9650860437817043,0.007109266901119349,0.3237216762651206,0.5169712878860989
16472,0.06131018189512427,0.2764970495210295,0.621696455855204,0.2086722678415428,0.5899594949584359,0.2567493696858275,0.10727796834401537,0.5011081459119529,0.5176409499843513,0.8051642557604985
13843,0.18227353822681303,0.7127795498277022,0.2898327118889952,0.6893141396393264,0.8794482457727124,0.8056517294872299,0.129315778528022,0.043856992965501496,0.9945614029723522,0.2858331971837428
16524,0.6670748888777583,0.3993112688683159,0.9946281195519199,0.8467547621330405,0.3595859192546417,0.6667257219458184,0.5434225471232264,0.9228111553949289,0.37288847999487384,0.5806860831726368
16002,0.9138261319636924,0.23654311445918175,0.05149110580021499,0.7996088122570879,0.8859797919858701,0.40375843875361384,0.8640610051957253,0.5650241941186283,0.43428304264016704,0.48633498135794806
13400,0.8201171586700461,0.6026776807724507,0.39417843416677245,0.1314896056779562,0.6263678119795207,0.36609885547085597,0.9785372522492701,0.07132486005715333,0.47215897113159133,0.5964886519218331
13425,0.29341218917916845,0.27924949414126365,0.5929006959023618,0.15450906956887045,0.07808495674131866,0.6250281942264704,0.7601500619998893,0.7891251450967337,0.5771938454435522,0.6636805104827664
13947,0.928837385838386,0.7308547794173949,0.510084358839684,0.12221890034731853,0.9950653437992059,0.020018940356660297,0.1397582053819747,0.6781519236358631,0.6065337924682745,0.7441686035121294
15509,0.13389431622653247,0.9723629495085104,0.6617530636094553,0.8401659036738338,0.9321755873325951,0.5629906900463284,0.1854978172664593,0.6767848333230052,0.47760628990177045,0.037657070564326434
16046,0.23223406345647113,0.359510150809062,0.6236460156831871,0.7504890975512272,0.7354513679762085,0.784921423731843,0.08559884855254785,0.6162663934913304,0.25364140750098885,0.23022480690567204
13465,0.14160807367827566,0.9326859419847012,0.48345464357568635,0.32564559067450793,0.5922419652662007,0.6302512046927535,0.9308562872641784,0.23357145108858324,0.3782286438521866,0.5176623002223912
15022,0.3600338089677405,0.4330342482132973,0.5727242097575348,0.4520374836638976,0.14381545243578753,0.289602439852795,0.6003590237277204,0.7359637897259962,0.9665706963484012,0.3979836497025816
14013,0.974614467035601,0.9356216771527087,0.5469724793349862,0.6648786607818334,0.9065992960731419,0.14999761092663166,0.8859861195941495,0.865106732649325,0.9354743647211922,0.6614416185182608
13494,0.6925715924087371,0.20216923314124424,0.5011594165644139,0.03755367589166647,0.4438218485181019,0.5895579095176322,0.6844692226914907,0.48563665854137117,0.4762679710455856,0.07680520236470034
14077,0.3209446114513792,0.42436504469286274,0.6823092511797026,0.28568569850893766,0.4808792493099199,0.6971024369229224,0.5964027640304969,0.1375257425646652,0.6605374927391477,0.06037671969763114
13713,0.8270168692383117,0.5341691727167296,0.28594657385671407,0.7166523729411374,0.6958502010948063,0.002508240953051799,0.5237507626220446,0.8148103016177614,0.5775842494344771,0.17833907529957904
14243,0.8212430269500754,0.6861438320543913,0.344137270429393,0.32716329373678754,0.30411088694980415,0.7398466199728885,0.780377947443914,0.7270970881869341,0.45296881056699956,0.6605911305882113
15800,0.8301842306275657,0.8823623325690542,0.35458024311022174,0.9764258275129705,0.21401645978782735,0.7857196918893327,0.04561448511004518,0.36528892926800893,0.9016191074930845,0.3579974718280504
16335,0.2952482634210585,0.9308194955622745,0.4918658662580001,0.35178400271023624,0.28271052613377823,0.8619494897927716,0.547079981796434,0.5319504718941878,0.38259877550542254,0.7217366668162566
13834,0.3507868964841039,0.7554484585308691,0.8652220437069336,0.680376444614168,0.038986494617478495,0.25318179934517737,0.30432660577244086,0.4015996049041588,0.9775605464616336,0.9532546166784657
15398,0.06311269771730532,0.861867469774123,0.7979847556605436,0.4800166367489437,0.7278067487448471,0.10169814428909174,0.4883398296976804,0.5187158294644068,0.6154600884997625,0.576196574515547
13929,0.24142019863339603,0.4266853529381983,0.5890153364187054,0.6259853337526871,0.8585984208673804,0.579798982321774,0.9855804083789391,0.6545286805893942,0.5113311220902268,0.762036880240952
15491,0.34177019933896824,0.14341612157433248,0.34001134028731506,0.4527728000468997,0.6201749900251902,0.10679303319749289,0.05929733758886857,0.27897079318570517,0.6676811553766582,0.28623067540212155
15580,0.9444291939184943,0.6498925676818436,0.8750682130327322,0.6648282662184362,0.6849297639207139,0.8878097354249467,0.030881277817989106,0.938163789823088,0.06421279495429011,0.12838257380345208
13628,0.15627605644007958,0.9021114338835342,0.301881034961732,0.6109792447895148,0.8607237003238645,0.5434628162936577,0.7132776835209753,0.6012752891471139,0.622930875395782,0.8886097256446502
15184,0.7895694366432814,0.8040272258167882,0.3200688479759579,0.043064008928832775,0.07837635275117538,0.23865096655051954,0.5488519536449097,0.9824060804195834,0.4887917476592797,0.10960691302326908
16246,0.41811885574932517,0.7939896541828844,0.8276864647409549,0.9257049081206106,0.15883862588999542,0.9703071556811962,0.08320316003057104,0.03120807404620418,0.7402971247865373,0.2749104116739962
14294,0.8701053688352898,0.4666332531597005,0.642371246253957,0.5338773406507474,0.9131432055280245,0.15946377543749202,0.04098616192549631,0.4385161915772774,0.5445580119565916,0.5335568486990419
16391,0.46123037103852127,0.9169118607024327,0.49923608657802687,0.8948876696717424,0.6466672660714878,0.6004512830299764,0.22763816611834753,0.05883702937191604,0.20012096753277098,0.14644564731168563
13795,0.3970178106937582,0.6748802141569629,0.8640895888395732,0.46567062567986817,0.7400748425962793,0.5430157273273024,0.016052783775515334,0.39980383722878576,0.5020166786853891,0.6623693147695189
15356,0.25662590747520486,0.8328521307931929,0.31135612565973514,0.07692745530015022,0.5639789220450107,0.6357585021112098,0.3770035061067185,0.2002660513620489,0.30718815318117176,0.9691456779005313
15366,0.7508197092653496,0.9048284840727708,0.8736090061114405,0.3108146783014466,0.40499581405098595,0.8925162918548102,0.531714483088407,0.02406082410100263,0.3422998034939594,0.4458176541805492
16445,0.2960456112215133,0.9524976407796106,0.1279533469468528,0.2666435643837948,0.6080821864291936,0.4743490262686415,0.00024345531061265024,0.6569113398228373,0.23706499716877671,0.46318693351360607
13836,0.0021993724452119556,0.5008475201302586,0.2862956235265399,0.8274578805891829,0.6390220079816251,0.4877919673271167,0.2767613074696671,0.38995351942651946,0.169135228964297,0.877889093817512
16144,0.5358961503352282,0.159594174140956,0.29241668745308347,0.45887177437839755,0.6005479746520478,0.6786972238997827,0.6260180040359483,0.07336129706811456,0.3300628652024734,0.41814688957687285
13533,0.9376743547890072,0.8059951660880087,0.0036358555758770894,0.7831255570504184,0.18795364835609418,0.5105300707635613,0.9236577589387333,0.17946570820457208,0.9423043926038782,0.8687871504011949
15099,0.25177276809772464,0.6066495819034989,0.10661638305462584,0.5357450459352657,0.9791137937289243,0.09559125890123665,0.23105507329698083,0.7948997440333934,0.9023588199499789,0.17493119987804517
16164,0.295778456828542,0.6487587045890049,0.3865108487088611,0.39450698285860086,0.6438531969895624,0.5084710583606125,0.41959102860272535,0.5045130945762372,0.029448926181495638,0.805610800142605
13715,0.24360014314462397,0.6820109476117414,0.10911915870650035,0.5952928898043902,0.4569407332733316,0.21603929830839674,0.6939851695326335,0.04789478809458958,0.4198353322365942,0.4361743093795073
14245,0.5952887402361305,0.8216216793225584,0.40190447410520747,0.5811106590473265,0.4859058174848817,0.396182470769587,0.04680136439430915,0.10981355966804551,0.12553197225298163,0.5648393882804819
16386,0.5830789120811294,0.6017059361687647,0.40993517405953406,0.40302855907259194,0.5839327506719676,0.4999702494720413,0.12861629188810209,0.6573219802905591,0.5560373555056355,0.6810473861280563
15336,0.5477768693663858,0.7914455661175499,0.7093891459443208,0.6127762790446525,0.1999790579801607,0.24879079593309572,0.8305048164897192,0.5185932933193151,0.4126559953056279,0.32511742972967694
14321,0.3765492720860605,0.5702801282540556,0.23679856675869437,0.45909456222986345,0.5752869007566651,0.6850823638282022,0.4287289559750066,0.49431740138415037,0.3283592321290786,0.394202288540467
15882,0.12328562205639348,0.19170929127645553,0.9139108027546509,0.7260260961094162,0.839461539534728,0.31871872309337446,0.446803703212598,0.9215623938066088,0.2475445980724933,0.5272718923214128
16425,0.004186742103201246,0.21175544347897823,0.8554107915463891,0.9231895855515162,0.5769589472444101,0.3894434490879166,0.6993271328389467,0.39267061210612053,0.7717253729649451,0.47743161377648824
15886,0.2811285914797216,0.12117151967937267,0.5558146671048314,0.718635295588957,0.22694826588561978,0.8456930014671988,0.7135950742442819,0.21955942629100478,0.7819127345885903,0.9362076165980348
15457,0.6826189571036869,0.054957514051433454,0.05400835043887442,0.12796238497670298,0.5350756210237169,0.31556539542368944,0.04224541272953197,0.22212133112293164,0.3824370561985805,0.01405704132211305
15993,0.9392326846337359,0.3179968566326128,0.44517626173252256,0.7893965922453465,0.9682465373697481,0.9244128792525171,0.57534222135789,0.16129616359153343,0.2362875738431981,0.3952186785920232
16537,0.655050313906696,0.7186749750756707,0.0707675112649303,0.22852730158081558,0.589416708065033,0.8396128569347825,0.9996954175591711,0.4239605927174892,0.21368055965884825,0.3155450122475246
